municipality_code,poi,name,importance,type,city_name_normalized,department_name
94041,Hotel,B&B Hôtel Paris Italie Porte de Choisy,0.06703985368334886,Establishments,Ivry Sur Seine,Val-De-Marne
94041,Hotel,Adagio Access (Hôtel),0.05,Establishments,Ivry Sur Seine,Val-De-Marne
94041,Hotel,Hôtel Apogia Paris,0.05,Establishments,Ivry Sur Seine,Val-De-Marne
94041,Hotel,Auberge de l'Europe (Hôtel),0.05,Establishments,Ivry Sur Seine,Val-De-Marne
94041,Hotel,City Residence Appart Hôtel,0.05,Establishments,Ivry Sur Seine,Val-De-Marne
94041,Hotel,Au Soleil Levant (Hôtel),0.05,Establishments,Ivry Sur Seine,Val-De-Marne
94041,Hotel,Comfort Hotel Paris Porte d'Ivry,0.05,Establishments,Ivry Sur Seine,Val-De-Marne
94041,Hostel,Trendy Hostel (Auberge),0.04,Establishments,Ivry Sur Seine,Val-De-Marne
94041,Castle,Château d'Ivry,0.062202539219548277,Sites,Ivry Sur Seine,Val-De-Marne
94041,Cinema,Le Luxy (Cinéma),0.05524218357808227,Sites,Ivry Sur Seine,Val-De-Marne
94041,Theatre,Mairie d'Ivry (Théâtre),0.065291103251349028,Sites,Ivry Sur Seine,Val-De-Marne
94041,Theatre,Salles d'activités théâtrales Les bergers en scène (Théâtre),0.063275964689016861,Sites,Ivry Sur Seine,Val-De-Marne
94041,Theatre,Théâtre des Quartiers d'Ivry - Centre dramatique national du Val-de-marne,0.05,Sites,Ivry Sur Seine,Val-De-Marne
94041,Theatre,Theâtre El Duende,0.05,Sites,Ivry Sur Seine,Val-De-Marne
94041,Theatre,Aleph (Théâtre),0.05,Sites,Ivry Sur Seine,Val-De-Marne
31555,Hotel,Hôtel Palladia,0.069108598318060238,Establishments,Toulouse,Haute-Garonne
31555,Hotel,Alezan (Hôtel),0.068865734236225939,Establishments,Toulouse,Haute-Garonne
31555,Hotel,Novotel (Hôtel),0.068646931665521077,Establishments,Toulouse,Haute-Garonne
31555,Hotel,Fluvia (Hôtel),0.068461551168443449,Establishments,Toulouse,Haute-Garonne
31555,Hotel,Apart-Hotel Elégance Toulouse-Purpan,0.068144664827583884,Establishments,Toulouse,Haute-Garonne
31555,Hotel,Hôtel le Président,0.0676444806632424,Establishments,Toulouse,Haute-Garonne
31555,Hotel,Residhome Toulouse Tolosa (Hôtel),0.067307236192936756,Establishments,Toulouse,Haute-Garonne
31555,Hotel,Adagio Toulouse Aéroport (Hôtel),0.067187980719675591,Establishments,Toulouse,Haute-Garonne
31555,Hotel,Courtyard by Marriott (Hôtel),0.066722841486982737,Establishments,Toulouse,Haute-Garonne
31555,Hotel,ResidHome (Hôtel),0.066619814995503859,Establishments,Toulouse,Haute-Garonne
31555,Hotel,Au Top du Roulier (Hôtel),0.06657814464738368,Establishments,Toulouse,Haute-Garonne
31555,Hotel,Néméa Appart'Hôtel,0.066518424414908281,Establishments,Toulouse,Haute-Garonne
31555,Hotel,Airport Hotel,0.066476886860283135,Establishments,Toulouse,Haute-Garonne
31555,Hotel,L'Initial (Hôtel),0.066441520892944833,Establishments,Toulouse,Haute-Garonne
31555,Hotel,Néméa Appart'Hôtel Résidence Concorde,0.06630480248200292,Establishments,Toulouse,Haute-Garonne
31555,Hotel,Montempo Apparthotel Balma,0.066046346452948962,Establishments,Toulouse,Haute-Garonne
31555,Hotel,Hôtel Le Clocher de Rodez,0.065938120198061875,Establishments,Toulouse,Haute-Garonne
31555,Hotel,Cité Hôtels Groupe,0.0656398961250986,Establishments,Toulouse,Haute-Garonne
31555,Hotel,Ortus Hôtel,0.0655709999774014,Establishments,Toulouse,Haute-Garonne
31555,Hotel,B&B - Galaxie SA (Hôtel),0.065368135015801937,Establishments,Toulouse,Haute-Garonne
31555,Hotel,La Quietat (Hôtel),0.065357212862922884,Establishments,Toulouse,Haute-Garonne
31555,Hotel,Metrhotel,0.065014738192008453,Establishments,Toulouse,Haute-Garonne
31555,Hotel,Hôtel Gascogne,0.064991689787731774,Establishments,Toulouse,Haute-Garonne
31555,Hotel,Accor SA (Hôtel),0.064895977499251953,Establishments,Toulouse,Haute-Garonne
31555,Hotel,Accor (Hôtel),0.064664978930265626,Establishments,Toulouse,Haute-Garonne
31555,Hotel,Etap Hotel,0.064058355983319049,Establishments,Toulouse,Haute-Garonne
31555,Hotel,Hôtel Ariane,0.06365048724325531,Establishments,Toulouse,Haute-Garonne
31555,Hotel,Citiz Hotel Toulouse,0.063566261360015835,Establishments,Toulouse,Haute-Garonne
31555,Hotel,B&b Hôtel,0.063548013978685786,Establishments,Toulouse,Haute-Garonne
31555,Hotel,Hôtel les Bains Douches,0.063509938532585422,Establishments,Toulouse,Haute-Garonne
31555,Hotel,Hôtel Royal Wilson,0.06339919410803202,Establishments,Toulouse,Haute-Garonne
31555,Hotel,Hôtel Albert 1er,0.06336136724783345,Establishments,Toulouse,Haute-Garonne
31555,Hotel,Ours Blanc Centre (Hôtel),0.06330534250470618,Establishments,Toulouse,Haute-Garonne
31555,Hotel,Ours Blanc (Hôtel),0.063208635929887777,Establishments,Toulouse,Haute-Garonne
31555,Hotel,Hôtel Boréal,0.06305820750972653,Establishments,Toulouse,Haute-Garonne
31555,Hotel,Les Ramblas (Hôtel),0.062521181274161161,Establishments,Toulouse,Haute-Garonne
31555,Hotel,Hôtel le Capitole,0.0618192422451961,Establishments,Toulouse,Haute-Garonne
31555,Hotel,Alizé (Hôtel),0.061682338704696936,Establishments,Toulouse,Haute-Garonne
31555,Hotel,Hôtel Beauséjour,0.0616606828693985,Establishments,Toulouse,Haute-Garonne
31555,Hotel,Anatole France (Hôtel),0.061584934168819411,Establishments,Toulouse,Haute-Garonne
31555,Hotel,Saint-Clair (Hôtel),0.060945999507440993,Establishments,Toulouse,Haute-Garonne
31555,Hotel,Hôtel le Pastel,0.05,Establishments,Toulouse,Haute-Garonne
31555,Hotel,Hôtel Croix Baragnon,0.05,Establishments,Toulouse,Haute-Garonne
31555,Hotel,La Caravelle (Hôtel),0.05,Establishments,Toulouse,Haute-Garonne
31555,Hotel,Grand Hôtel Raymond IV,0.05,Establishments,Toulouse,Haute-Garonne
31555,Hotel,Hôtel des États-Unis,0.05,Establishments,Toulouse,Haute-Garonne
31555,Hotel,PENICHE AMBROISE (Hôtel),0.05,Establishments,Toulouse,Haute-Garonne
31555,Hotel,Hôtel Heliot,0.05,Establishments,Toulouse,Haute-Garonne
31555,Hotel,Best Western Athénée (Hôtel),0.05,Establishments,Toulouse,Haute-Garonne
31555,Hotel,Aparthôtel Lagrange City Toulouse Saint-Michel,0.05,Establishments,Toulouse,Haute-Garonne
31555,Hotel,Hôtel ResidHome,0.05,Establishments,Toulouse,Haute-Garonne
31555,Hotel,Adagio Access (Hôtel),0.05,Establishments,Toulouse,Haute-Garonne
31555,Hotel,Mr Vincent GALOCHE (Hôtel),0.05,Establishments,Toulouse,Haute-Garonne
31555,Hotel,Apart'City (Hôtel),0.05,Establishments,Toulouse,Haute-Garonne
31555,Hotel,Mercure (Hôtel),0.05,Establishments,Toulouse,Haute-Garonne
31555,Hotel,Garden Hôtel,0.05,Establishments,Toulouse,Haute-Garonne
31555,Hotel,Appart'City (Hôtel),0.05,Establishments,Toulouse,Haute-Garonne
31555,Hotel,Hôtel Le Prado,0.05,Establishments,Toulouse,Haute-Garonne
31555,Hotel,Ibis Budget (Hôtel),0.05,Establishments,Toulouse,Haute-Garonne
31555,Hotel,Accor Hotels,0.05,Establishments,Toulouse,Haute-Garonne
31555,Hotel,Villa du Taur (Hôtel),0.05,Establishments,Toulouse,Haute-Garonne
31555,Hotel,Hôtel Saint-Sernin,0.05,Establishments,Toulouse,Haute-Garonne
31555,Hotel,Le Père Léon (Hôtel),0.05,Establishments,Toulouse,Haute-Garonne
31555,Hotel,Hôtel des Beaux Arts,0.05,Establishments,Toulouse,Haute-Garonne
31555,Hotel,Apart Hotel Citadines,0.05,Establishments,Toulouse,Haute-Garonne
31555,Hotel,Hôtel Wilson Square,0.05,Establishments,Toulouse,Haute-Garonne
31555,Hotel,Hôtel aux Ambassadeurs,0.05,Establishments,Toulouse,Haute-Garonne
31555,Hotel,Le 30 étoiles (Hôtel),0.05,Establishments,Toulouse,Haute-Garonne
31555,Hotel,Privilege Appart-Hotel Clément Ader,0.05,Establishments,Toulouse,Haute-Garonne
31555,Hotel,Saint-Severin (Hôtel),0.05,Establishments,Toulouse,Haute-Garonne
31555,Hotel,Hôtel Kyriad,0.05,Establishments,Toulouse,Haute-Garonne
31555,Hotel,Auberge de Jeunesse (Hôtel),0.05,Establishments,Toulouse,Haute-Garonne
31555,Hotel,Hôtel des Arts,0.05,Establishments,Toulouse,Haute-Garonne
31555,Hotel,B&B Hotels,0.05,Establishments,Toulouse,Haute-Garonne
31555,Hotel,Hôtel Mermoz,0.05,Establishments,Toulouse,Haute-Garonne
31555,Hotel,Hôtel Icare,0.05,Establishments,Toulouse,Haute-Garonne
31555,Hotel,Hôtel Orsay,0.05,Establishments,Toulouse,Haute-Garonne
31555,Hotel,Hôtel Occitania,0.05,Establishments,Toulouse,Haute-Garonne
31555,Hotel,Hôtel Arnaud Bernard,0.05,Establishments,Toulouse,Haute-Garonne
31555,Hotel,Hôtel Chartreuse,0.05,Establishments,Toulouse,Haute-Garonne
31555,Hotel,Pays d'Oc (Hôtel),0.05,Establishments,Toulouse,Haute-Garonne
31555,Hotel,Grand Hôtel de l'Opéra,0.05,Establishments,Toulouse,Haute-Garonne
31555,Hotel,At Home Appart Hotel,0.05,Establishments,Toulouse,Haute-Garonne
31555,Hotel,Hôtel Garonne,0.05,Establishments,Toulouse,Haute-Garonne
31555,Hotel,Hôtel de Brienne,0.05,Establishments,Toulouse,Haute-Garonne
31555,Hotel,Castellane (Hôtel),0.05,Establishments,Toulouse,Haute-Garonne
31555,Hotel,Hôtel Mercure Toulouse Centre Compans,0.05,Establishments,Toulouse,Haute-Garonne
31555,Hotel,Crowne Plaza (Hôtel),0.05,Establishments,Toulouse,Haute-Garonne
31555,Hotel,Ibis Styles (Hôtel),0.05,Establishments,Toulouse,Haute-Garonne
31555,Hotel,Excelsior (Hôtel),0.05,Establishments,Toulouse,Haute-Garonne
31555,Hotel,Hôtel Riquet,0.05,Establishments,Toulouse,Haute-Garonne
31555,Hotel,Best Western (Hôtel),0.05,Establishments,Toulouse,Haute-Garonne
31555,Hotel,Hôtel Hermès,0.05,Establishments,Toulouse,Haute-Garonne
31555,Hotel,Grand Hôtel D'Orléans,0.05,Establishments,Toulouse,Haute-Garonne
31555,Hotel,Hôtel Victor Hugo,0.05,Establishments,Toulouse,Haute-Garonne
31555,Hotel,Hôtel de France,0.05,Establishments,Toulouse,Haute-Garonne
31555,Hostel,La Petite Auberge de Compostelle,0.04,Establishments,Toulouse,Haute-Garonne
31555,Camp_Site,Camping du Rupé,0.063712987564807116,Establishments,Toulouse,Haute-Garonne
31555,Camp_Site,Camping de la Bouriette,0.061178420045967789,Establishments,Toulouse,Haute-Garonne
31555,Guest_House,Anjali (Maison d'hôte),0.03,Establishments,Toulouse,Haute-Garonne
31555,Guest_House,Les Gardénias (Maison d'hôte),0.03,Establishments,Toulouse,Haute-Garonne
31555,Guest_House,Le Vol à Voile (Maison d'hôte),0.03,Establishments,Toulouse,Haute-Garonne
31555,Hotel,Ibis (Hôtel),0.05,Establishments,Toulouse,Haute-Garonne
31555,Hotel,Campanile (Hôtel),0.063276278241546288,Establishments,Toulouse,Haute-Garonne
31555,Tourist Attraction,Rempart Saint-Cyprien (Monument historique),0.092758801341164238,Sites,Toulouse,Haute-Garonne
31555,Tourist Attraction,Musée des Augustins (Monument historique),0.090009671482481915,Sites,Toulouse,Haute-Garonne
31555,Tourist Attraction,Hôtel Jean du Barry (Monument historique),0.089510842977940541,Sites,Toulouse,Haute-Garonne
31555,Tourist Attraction,Ensemble conventuel des Jacobins (Monument historique),0.0893386686094205,Sites,Toulouse,Haute-Garonne
31555,Tourist Attraction,Hôtel de Bernuy (Monument historique),0.089087655870879245,Sites,Toulouse,Haute-Garonne
31555,Tourist Attraction,Capitole - Mairie de Toulouse (Monument historique),0.088292701889035666,Sites,Toulouse,Haute-Garonne
31555,Tourist Attraction,Maison Seilhan (Monument historique),0.087635455808531187,Sites,Toulouse,Haute-Garonne
31555,Tourist Attraction,Hôtel des chevaliers de Saint-Jean de Jérusalem (Monument historique),0.0873145134585415,Sites,Toulouse,Haute-Garonne
31555,Tourist Attraction,Hôtel de Pénautier (Monument historique),0.086989795553368485,Sites,Toulouse,Haute-Garonne
31555,Tourist Attraction,Fondation Bemberg (Monument historique),0.0868015289310506,Sites,Toulouse,Haute-Garonne
31555,Tourist Attraction,Hôtel de Bagis (Monument historique),0.085926763151551,Sites,Toulouse,Haute-Garonne
31555,Tourist Attraction,Hôtel Dassier (Monument historique),0.0856398961250986,Sites,Toulouse,Haute-Garonne
31555,Tourist Attraction,Hôtel de Lasbordes (Monument historique),0.085376422660588924,Sites,Toulouse,Haute-Garonne
31555,Tourist Attraction,Collège Saint-Raymond (Monument historique),0.085218271940663559,Sites,Toulouse,Haute-Garonne
31555,Tourist Attraction,Hôtel Boysson (Monument historique),0.084912878006367945,Sites,Toulouse,Haute-Garonne
31555,Tourist Attraction,Salle capitulaire (Monument historique),0.084290593986102419,Sites,Toulouse,Haute-Garonne
31555,Tourist Attraction,Château de la Reynerie (Monument historique),0.083980844877386954,Sites,Toulouse,Haute-Garonne
31555,Tourist Attraction,Hôtel Reynier (Monument historique),0.083902872018311675,Sites,Toulouse,Haute-Garonne
31555,Tourist Attraction,Couvent des Minimes de Toulouse (Monument historique),0.083812137965810968,Sites,Toulouse,Haute-Garonne
31555,Tourist Attraction,Castel-Gesta (Monument historique),0.083131284353826,Sites,Toulouse,Haute-Garonne
31555,Tourist Attraction,Hôtel de Felzins (Monument historique),0.083126079321588275,Sites,Toulouse,Haute-Garonne
31555,Tourist Attraction,Hôtel Dumay (Monument historique),0.0829815674292658,Sites,Toulouse,Haute-Garonne
31555,Tourist Attraction,Tour Morand (Monument historique),0.081592669556804692,Sites,Toulouse,Haute-Garonne
31555,Tourist Attraction,Ancien prieuré de la Daurade (Monument historique),0.081484818487072425,Sites,Toulouse,Haute-Garonne
31555,Tourist Attraction,Ruines de l'église des Cordeliers (Monument historique),0.079345038302294,Sites,Toulouse,Haute-Garonne
31555,Tourist Attraction,Immeuble dit Maison romano-gothique (Monument historique),0.07924716995573311,Sites,Toulouse,Haute-Garonne
31555,Tourist Attraction,Amphithéâtre Romain d'Ancely (Monument historique),0.07,Sites,Toulouse,Haute-Garonne
31555,Tourist Attraction,Fonderie de canons de Toulouse (Monument historique),0.07,Sites,Toulouse,Haute-Garonne
31555,Park,Base de loisirs de Pech David (Parc),0.080886452054541438,Sites,Toulouse,Haute-Garonne
31555,Park,Zone verte des Argoulets (Parc),0.080740260829194166,Sites,Toulouse,Haute-Garonne
31555,Islet,Île du Ramier (Îlot),0.067733916397150332,Sites,Toulouse,Haute-Garonne
31555,Islet,Îlot de Banlève,0.063329175051051234,Sites,Toulouse,Haute-Garonne
31555,Water,Canal de Brienne (Eau),0.059816820003449234,Sites,Toulouse,Haute-Garonne
31555,Water,Lac de Sesquières (Eau),0.056946052763299046,Sites,Toulouse,Haute-Garonne
31555,Water,Lac de la Reynerie (Eau),0.05437156020705386,Sites,Toulouse,Haute-Garonne
31555,Water,Lac de Gironis (Eau),0.054256346633218211,Sites,Toulouse,Haute-Garonne
31555,Water,Ballastière 2 (Eau),0.053259192495430055,Sites,Toulouse,Haute-Garonne
31555,Water,Bassins des Filtres (Eau),0.053166031484943761,Sites,Toulouse,Haute-Garonne
31555,Water,Ballastière 1 (Eau),0.052892675270078737,Sites,Toulouse,Haute-Garonne
31555,Water,Ballastière 3 (Eau),0.05281410116432482,Sites,Toulouse,Haute-Garonne
31555,Water,Port de l'Embouchure (Eau),0.0522175523065389,Sites,Toulouse,Haute-Garonne
31555,Water,El Rio Grande (Eau),0.052179627204538337,Sites,Toulouse,Haute-Garonne
31555,Water,Lac de Babinet (Eau),0.051029460578228436,Sites,Toulouse,Haute-Garonne
31555,Water,Lac de Candie (Eau),0.05012213651367578,Sites,Toulouse,Haute-Garonne
31555,Casino,Casino-Théâtre Barrière,0.06,Sites,Toulouse,Haute-Garonne
31555,Castle,Château de Purpan,0.066801535661448475,Sites,Toulouse,Haute-Garonne
31555,Castle,Château de Casselardit,0.064249962509578179,Sites,Toulouse,Haute-Garonne
31555,Castle,Château du Calquet,0.063720169102510729,Sites,Toulouse,Haute-Garonne
31555,Castle,Château Lespinet-Lasvignes,0.063110773095259087,Sites,Toulouse,Haute-Garonne
31555,Castle,Château de Castel-Gesta,0.063072163764066283,Sites,Toulouse,Haute-Garonne
31555,Castle,Château des Vitarelles,0.060431509860885017,Sites,Toulouse,Haute-Garonne
31555,Castle,Château de Bellefontaine,0.0557319552546941,Sites,Toulouse,Haute-Garonne
31555,Cinema,Utopia Borderouge (Cinéma),0.056806901714562513,Sites,Toulouse,Haute-Garonne
31555,Cinema,Cinémathèque de Toulouse,0.05600921011711877,Sites,Toulouse,Haute-Garonne
31555,Cinema,Cinéma IMAX,0.055626298103855547,Sites,Toulouse,Haute-Garonne
31555,Museum,Muséum d'Histoire Naturelle (Musée),0.081674679917271634,Sites,Toulouse,Haute-Garonne
31555,Museum,Halle de La Machine (Musée),0.080857606359833523,Sites,Toulouse,Haute-Garonne
31555,Museum,Musée Georges Labit,0.073691199412956029,Sites,Toulouse,Haute-Garonne
31555,Museum,Musée Paul Dupuy,0.073351455687149181,Sites,Toulouse,Haute-Garonne
31555,Museum,I.T.T.C. (Musée),0.0706293788047769,Sites,Toulouse,Haute-Garonne
31555,Museum,Musée d'Histoire de la Médecine de Toulouse,0.06,Sites,Toulouse,Haute-Garonne
31555,Museum,Les Jardins du Muséum à Borderouge (Musée),0.06,Sites,Toulouse,Haute-Garonne
31555,Museum,Musée du Vieux-Toulouse,0.06,Sites,Toulouse,Haute-Garonne
31555,Museum,Musée du Compagnonnage,0.06,Sites,Toulouse,Haute-Garonne
31555,Museum,Le Castelet (Musée),0.06,Sites,Toulouse,Haute-Garonne
31555,Museum,Musée de La Résistance et de la Déportation,0.06,Sites,Toulouse,Haute-Garonne
31555,Museum,MATou (Musée),0.06,Sites,Toulouse,Haute-Garonne
31555,Museum,Quai des savoirs (Musée),0.06,Sites,Toulouse,Haute-Garonne
31555,Museum,Musée de l'Abeille,0.06,Sites,Toulouse,Haute-Garonne
31555,Museum,Adresse du Printemps - Printemps de Septembre (Musée),0.06,Sites,Toulouse,Haute-Garonne
31555,Theatre,Zénith (Théâtre),0.070923264178060941,Sites,Toulouse,Haute-Garonne
31555,Theatre,Théâtre de la Cité,0.067610399095207746,Sites,Toulouse,Haute-Garonne
31555,Theatre,La Halle aux Grains (Théâtre),0.067593752818535469,Sites,Toulouse,Haute-Garonne
31555,Theatre,Théâtre des Mazades,0.067580004173544622,Sites,Toulouse,Haute-Garonne
31555,Theatre,Mairie de Toulouse (Théâtre),0.0667480826933477,Sites,Toulouse,Haute-Garonne
31555,Theatre,Théâtre Daniel Sorano,0.066474211141295425,Sites,Toulouse,Haute-Garonne
31555,Theatre,Auditorium Saint-Pierre des Cuisines (Théâtre),0.066242611703753937,Sites,Toulouse,Haute-Garonne
31555,Theatre,Salle Nougaro (Théâtre),0.065599662217149149,Sites,Toulouse,Haute-Garonne
31555,Theatre,Le Rex (Théâtre),0.064873726793297337,Sites,Toulouse,Haute-Garonne
31555,Theatre,Théâtre du Pavé,0.064371706108755131,Sites,Toulouse,Haute-Garonne
31555,Theatre,La Nouvelle Digue (Théâtre),0.064349916264890464,Sites,Toulouse,Haute-Garonne
31555,Theatre,Amphi B (Théâtre),0.06356794985086664,Sites,Toulouse,Haute-Garonne
31555,Theatre,Amphithéâtre du Sénéchal,0.0635324118811891,Sites,Toulouse,Haute-Garonne
31555,Theatre,Grenier Théâtre,0.063123961272269324,Sites,Toulouse,Haute-Garonne
31555,Theatre,Amphi D (Théâtre),0.062898722582632863,Sites,Toulouse,Haute-Garonne
31555,Theatre,Amphi C (Théâtre),0.062880154514270259,Sites,Toulouse,Haute-Garonne
31555,Theatre,Amphi A (Théâtre),0.062536652832765841,Sites,Toulouse,Haute-Garonne
31555,Theatre,Pavillon Mazar (Théâtre),0.062496207765342211,Sites,Toulouse,Haute-Garonne
31555,Theatre,Théâtre le Fil à Plomb,0.061881454704541136,Sites,Toulouse,Haute-Garonne
31555,Theatre,Amphi E (Théâtre),0.061772588586752018,Sites,Toulouse,Haute-Garonne
31555,Theatre,Amphi F (Théâtre),0.061743543976842848,Sites,Toulouse,Haute-Garonne
31555,Theatre,Théâtre du Grand Rond,0.05,Sites,Toulouse,Haute-Garonne
31555,Theatre,Le Bijou (Théâtre),0.05,Sites,Toulouse,Haute-Garonne
31555,Theatre,Le Citron Bleu (Théâtre),0.05,Sites,Toulouse,Haute-Garonne
31555,Theatre,Salle San Subra (Théâtre),0.05,Sites,Toulouse,Haute-Garonne
31555,Theatre,Le Chapeau Rouge (Théâtre),0.05,Sites,Toulouse,Haute-Garonne
31555,Theatre,Café-Théâtre Le 57,0.05,Sites,Toulouse,Haute-Garonne
31555,Theatre,La Comédie de Toulouse (Théâtre),0.05,Sites,Toulouse,Haute-Garonne
31555,Theatre,Théâtre du Pont-Neuf,0.05,Sites,Toulouse,Haute-Garonne
31555,Theatre,Théâtre Garonne,0.05,Sites,Toulouse,Haute-Garonne
31555,Theatre,Cave Po' (Théâtre),0.05,Sites,Toulouse,Haute-Garonne
31555,Theatre,Théâtre le Vent des Signes,0.05,Sites,Toulouse,Haute-Garonne
31555,Theatre,Théâtre du Chien Blanc,0.05,Sites,Toulouse,Haute-Garonne
31555,Theatre,Théâtre de Poche,0.05,Sites,Toulouse,Haute-Garonne
31555,Theatre,Le Ring - Théâtre 2 l’Acte,0.05,Sites,Toulouse,Haute-Garonne
31555,Theatre,Théâtre de la Violette,0.05,Sites,Toulouse,Haute-Garonne
31555,Theatre,Café Théâtre les 3T,0.05,Sites,Toulouse,Haute-Garonne
31555,Theatre,Théâtre.T.mort / Atelier du Canapé rouge.,0.05,Sites,Toulouse,Haute-Garonne
31555,Theatre,Cabaret-restaurant ô Toulouse (Théâtre),0.05,Sites,Toulouse,Haute-Garonne
31555,Theatre,Théâtre Roquelaine,0.05,Sites,Toulouse,Haute-Garonne
31555,Theatre,MJC Pont Des Demoiselles (Théâtre),0.05,Sites,Toulouse,Haute-Garonne
31555,Theatre,L'Amphi Toulouse-Garonne (Théâtre),0.05,Sites,Toulouse,Haute-Garonne
31555,Theatre,Théâtre Le Hangar,0.05,Sites,Toulouse,Haute-Garonne
31555,Theme_Park,Cité de l'Espace (Parc à thème),0.085296882222598014,Sites,Toulouse,Haute-Garonne
31555,Theme_Park,Aventure Room (Parc à thème),0.06,Sites,Toulouse,Haute-Garonne
31555,Golf_Course,Golf de Ginestous (Terrain de golf),0.068276624917077033,Sites,Toulouse,Haute-Garonne
31555,Protected_Area,Îlot Saint-Michel (Zone protégée),0.080834207445562856,Sites,Toulouse,Haute-Garonne
38185,Hotel,Hôtel Plazza Alpexpo Grenoble,0.067496592243232192,Establishments,Grenoble,Isère
38185,Hotel,Hôtel Lesdiguières,0.066546578220809671,Establishments,Grenoble,Isère
38185,Hotel,Okko (Hôtel),0.066376585528621787,Establishments,Grenoble,Isère
38185,Hotel,Mercure Grenoble Grand Hôtel Président,0.066176756152010657,Establishments,Grenoble,Isère
38185,Hotel,Hipark (Hôtel),0.0653796080667613,Establishments,Grenoble,Isère
38185,Hotel,Hôtel Europole,0.064999803930935962,Establishments,Grenoble,Isère
38185,Hotel,Kyriad Direct Grenoble Centre (Hôtel),0.064429387317407036,Establishments,Grenoble,Isère
38185,Hotel,Park Hotel Grenoble,0.064395045907735732,Establishments,Grenoble,Isère
38185,Hotel,Appart-hôtel Tempologis Grenoble Centre,0.064303708584434946,Establishments,Grenoble,Isère
38185,Hotel,Kyriad Hôtel,0.06388094229473211,Establishments,Grenoble,Isère
38185,Hotel,Hôtel Trianon,0.062605878977399373,Establishments,Grenoble,Isère
38185,Hotel,Hôtel Gloria,0.062557360277697371,Establishments,Grenoble,Isère
38185,Hotel,Hôtel Saint-Bruno,0.062033322279512047,Establishments,Grenoble,Isère
38185,Hotel,Mercure Grenoble Centre Alpotel (Hôtel),0.05,Establishments,Grenoble,Isère
38185,Hotel,Appart Hotel Opéralia,0.05,Establishments,Grenoble,Isère
38185,Hotel,Novotel (Hôtel),0.05,Establishments,Grenoble,Isère
38185,Hotel,Hôtel Institut,0.05,Establishments,Grenoble,Isère
38185,Hotel,Residhome Grenoble Caserne De Bonne (Hôtel),0.05,Establishments,Grenoble,Isère
38185,Hotel,Le Gambetta (Hôtel),0.05,Establishments,Grenoble,Isère
38185,Hotel,Hôtel Mercure Grenoble Alpotel,0.05,Establishments,Grenoble,Isère
38185,Hotel,Hôtel de la Poste,0.05,Establishments,Grenoble,Isère
38185,Hotel,Le Grand Hôtel,0.05,Establishments,Grenoble,Isère
38185,Hotel,Residhotel Grenette,0.05,Establishments,Grenoble,Isère
38185,Hotel,Le Bristol (Hôtel),0.05,Establishments,Grenoble,Isère
38185,Hotel,Hôtel du Dauphiné,0.05,Establishments,Grenoble,Isère
38185,Hotel,Appartéa Grenoble Alpexpo (Hôtel),0.05,Establishments,Grenoble,Isère
38185,Hotel,Hôtel Paris - Nice,0.05,Establishments,Grenoble,Isère
38185,Hotel,Citadines (Hôtel),0.05,Establishments,Grenoble,Isère
38185,Hotel,Hôtel Lux,0.05,Establishments,Grenoble,Isère
38185,Hotel,1924 Hotel,0.05,Establishments,Grenoble,Isère
38185,Hotel,Hôtel Gallia,0.05,Establishments,Grenoble,Isère
38185,Hotel,Best Western (Hôtel),0.05,Establishments,Grenoble,Isère
38185,Hotel,Hôtel d'Angleterre,0.05,Establishments,Grenoble,Isère
38185,Hotel,Ibis Grenoble Centre (Hôtel),0.05,Establishments,Grenoble,Isère
38185,Hotel,Hôtel Victoria,0.05,Establishments,Grenoble,Isère
38185,Hotel,Touring Hôtel,0.05,Establishments,Grenoble,Isère
38185,Hotel,Hôtel de l'Europe,0.05,Establishments,Grenoble,Isère
38185,Hotel,Hôtel Acacia,0.05,Establishments,Grenoble,Isère
38185,Hotel,Hôtel Alizé,0.05,Establishments,Grenoble,Isère
38185,Hotel,Ibis Styles (Hôtel),0.05,Establishments,Grenoble,Isère
38185,Hotel,Hôtel Suisse et Bordeaux,0.05,Establishments,Grenoble,Isère
38185,Hotel,Brit Hotel,0.05,Establishments,Grenoble,Isère
38185,Hotel,ResidHotel,0.05,Establishments,Grenoble,Isère
38185,Guest_House,Maison du Chercheur (Maison d'hôte),0.049621719630928166,Establishments,Grenoble,Isère
38185,Hotel,Ibis (Hôtel),0.05,Establishments,Grenoble,Isère
38185,Hotel,B&B Hôtel,0.063389463421434686,Establishments,Grenoble,Isère
38185,Tourist Attraction,Préfecture de l'Isère (Monument historique),0.0906293929353816,Sites,Grenoble,Isère
38185,Tourist Attraction,Département de l'Isère (Monument historique),0.0869089775576543,Sites,Grenoble,Isère
38185,Tourist Attraction,Porte de France (Monument historique),0.082084660978845328,Sites,Grenoble,Isère
38185,Tourist Attraction,Hôtel de François-Marc (ancien) (Monument historique),0.081904186572447607,Sites,Grenoble,Isère
38185,Tourist Attraction,Tour Perret (Monument historique),0.081756569732119866,Sites,Grenoble,Isère
38185,Cinema,Pathé Chavant (Cinéma),0.060877528622025945,Sites,Grenoble,Isère
38185,Museum,Musée de Grenoble,0.081992998338251508,Sites,Grenoble,Isère
38185,Museum,Magasin - Centre National d'Art Contemporain (Musée),0.0783158424517002,Sites,Grenoble,Isère
